404.419	7.90796
416.9	2.63879
429.359	38.9425
441.797	20.8454
454.214	18.3729
466.611	17.5496
478.986	18.399
491.341	32.9442
503.675	43.2072
515.988	53.2094
528.28	54.9711
540.552	48.5122
552.803	71.8519
565.034	65.0084
577.244	51.9993
589.431	42.8429
601.601	41.5533
613.749	16.1478
625.877	14.6404
637.986	33.0461
650.073	43.3795
662.142	19.6526
674.19	11.8787
686.216	30.0715
698.223	32.2407
710.21	32.398
722.179	-9.44641
734.124	-1.27985
746.052	46.9042
757.958	35.1169
769.847	21.3658
781.716	-6.34009
793.562	36.0084
805.392	22.4165
817.2	40.8936
828.991	77.444
840.76	74.0767
852.508	158.797
864.241	141.608
875.951	132.519
887.643	155.532
899.316	170.653
910.969	131.886
922.604	99.2349
934.217	140.705
945.815	156.297
957.389	126.017
968.949	105.864
980.486	83.8454
992.006	61.9604
1003.51	142.212
1014.99	112.603
1026.45	59.1347
1037.9	71.8077
1049.32	60.6246
1060.73	91.5851
1072.11	80.6915
1083.48	77.9432
1094.83	57.342
1106.16	48.8878
1117.48	56.58
1128.77	56.4199
1140.05	64.4068
1151.31	48.5403
1162.55	84.8202
1173.77	37.2458
1184.97	15.8167
1196.16	76.5319
1207.32	105.39
1218.47	52.3912
1229.6	103.533
1240.71	88.8152
1251.81	178.236
1262.88	163.794
1273.94	153.487
1284.98	211.315
1296	257.274
1307.01	243.365
1317.99	201.583
1328.96	263.929
1339.91	218.4
1350.85	190.993
1361.76	173.707
1372.66	122.539
1383.54	139.487
1394.4	140.55
1405.25	177.724
1416.07	215.008
1426.88	220.399
1437.68	301.894
1448.45	287.492
1459.21	279.189
1469.95	168.984
1480.67	112.873
1491.38	44.8542
1502.07	64.925
1512.74	59.0836
1523.39	81.3264
1534.03	57.6512
1544.65	62.0554
1555.25	46.5363
1565.84	57.0918
1576.41	47.7184
1586.96	86.4143
1597.5	131.177
1608.02	150.003
1618.52	174.89
1629.01	245.837
1639.47	318.839
1649.93	367.895
1660.36	345.002
1670.78	290.158
1681.18	173.36
1691.57	106.606
1701.93	61.8921
1712.29	49.2178
1722.62	6.57971
1732.94	-18.0247
1743.25	3.40314
1753.53	18.8594
1763.8	10.3427
1774.06	-2.14844
1784.29	29.3823
1794.51	6.93311
1804.72	26.5021
1814.91	6.08685
1825.08	23.6854
1835.24	-4.70453
1845.38	28.9153
1855.51	26.5425
1865.61	0.175415
1875.71	47.8115
1885.78	13.4497
1895.85	51.0876
1905.89	34.7233
1915.92	4.35529
1925.93	37.9816
1935.93	65.6007
1945.91	9.21063
1955.88	50.8097
1965.83	78.3967
1975.77	43.9697
1985.69	35.5275
1995.59	75.0679
2005.48	50.5906
2015.35	96.0931
2025.21	61.575
2035.05	19.0341
2044.88	50.4696
2054.69	27.8801
2064.49	71.2646
2074.27	78.6215
2084.03	39.9501
2093.78	47.2498
2103.52	68.5182
2113.24	67.7554
2122.94	44.9607
2132.63	56.1315
2142.3	77.2687
2151.96	88.3712
2161.61	91.4377
2171.24	84.4672
2180.85	71.4604
2190.45	44.4148
2200.04	81.3315
2209.6	52.2086
2219.16	91.0464
2228.7	93.8438
2238.23	68.6014
2247.73	55.3171
2257.23	49.9921
2266.71	72.6255
2276.18	79.2165
2285.63	69.7655
2295.07	44.2722
2304.49	74.7361
2313.9	65.1577
2323.29	51.5362
2332.67	49.8718
2342.03	62.1646
2351.38	58.4147
2360.72	56.6218
2370.04	32.7862
2379.34	32.9077
2388.64	50.9869
2397.92	63.0239
2407.18	51.0188
2416.43	34.9717
2425.66	24.8831
2434.88	50.7535
2444.09	64.5831
2453.28	70.3719
2462.46	48.1212
2471.63	93.8305
2480.78	53.5007
2489.91	37.1323
2499.04	24.7261
2508.15	66.2822
2517.24	45.8017
2526.32	1.28479
2535.39	20.7325
2544.44	24.1451
2553.48	39.5236
2562.51	20.8688
2571.52	28.1813
2580.51	31.4617
2589.5	12.7115
2598.47	61.9308
2607.43	41.1209
2616.37	72.2825
2625.3	13.4167
2634.22	56.5243
2643.12	53.6061
2652.01	48.6636
2660.88	83.6972
2669.74	6.70837
2678.59	13.6979
2687.43	18.6671
2696.25	25.6166
2705.06	54.5483
2713.85	47.4626
2722.63	68.3607
2731.4	41.2443
2740.16	72.114
2748.9	12.9715
2757.63	63.8173
2766.34	50.6535
2775.04	21.4807
2783.73	36.3005
2792.41	1.11389
2801.07	29.9225
2809.72	4.72729
2818.36	31.5298
2826.98	58.3312
2835.59	133.133
2844.19	257.936
2852.77	296.743
2861.35	375.554
2869.91	436.37
2878.45	529.194
2886.98	568.026
2895.5	552.868
2904.01	567.722
2912.51	650.589
2920.99	705.469
2929.46	828.365
2937.92	845.279
2946.36	742.211
2954.79	645.163
2963.21	520.136
2971.62	477.133
2980.01	386.153
2988.39	319.2
2996.76	226.274
3005.11	143.377
3013.46	126.51
3021.79	43.6752
3030.11	44.8735
3038.41	42.1065
3046.71	55.376
3054.99	60.683
3063.26	42.0295
3071.51	53.4164
3079.76	36.846
3087.99	-17.6811
3096.21	3.8374
3104.42	31.4025
3112.62	9.0155
3120.8	10.6783
3128.97	42.3921
3137.13	30.1587
3145.28	7.97925
3153.41	-0.144714
3161.53	23.7884
3169.65	-0.220184
3177.74	49.8314
3185.83	37.9441
3193.91	20.1199
3201.97	36.3595
3210.02	56.665
3218.06	21.0372
3226.09	47.4781
3234.1	39.9889
3242.1	36.5712
3250.1	43.2259
3258.08	67.9547
3266.04	56.7589
3274	67.6398
3281.95	78.5995
3289.88	85.6375
3297.8	76.7574
3305.71	75.9588
3313.61	85.2442
3321.49	60.6137
3329.37	58.0698
3337.23	83.6129
3345.08	51.2451
3352.92	72.9666
3360.75	64.7797
3368.57	60.6842
3376.37	66.6831
3384.17	90.7763
3391.95	42.9662
3399.72	61.2524
3407.48	71.6375
3415.23	46.1218
3422.97	80.7073
3430.7	91.3943
3438.41	14.1833
3446.11	35.0763
3453.8	58.0751
3461.48	35.179
3469.15	50.3903
3476.81	47.7104
3484.46	29.1396
3492.1	36.679
3499.72	40.3293
3507.33	26.0913
3514.94	41.9673
3522.53	31.9569
3530.11	20.0609
3537.68	18.2812
3545.24	28.6185
3552.79	9.07291
3560.32	15.6454
3567.85	52.3383
3575.36	19.1506
3582.87	18.0843
3590.36	9.13852
3597.84	20.3153
3605.31	37.6165
3612.77	15.0409
3620.22	20.5898
3627.66	24.265
3635.09	16.0638
3642.51	25.9908
