401.171	-1.22601
405.682	50.1161
410.189	93.8305
414.695	82.5233
419.197	80.0695
423.696	56.1171
428.193	70.6257
432.687	79.2817
437.178	73.8354
441.667	90.4604
446.152	98.024
450.636	118.139
455.116	160.56
459.593	156.073
464.068	122.305
468.54	99.0007
473.009	119.319
477.476	109.218
481.94	101.993
486.402	96.6185
490.86	109.225
495.315	89.9529
499.768	70.3364
504.22	77.7639
508.667	88.7253
513.112	96.6254
517.553	95.8746
521.993	92.8704
526.43	119.141
530.865	87.6418
535.296	103.289
539.725	95.1143
544.151	93.5312
548.575	97.1798
552.995	94.8169
557.414	91.8441
561.829	91.3922
566.242	81.1359
570.652	69.9888
575.059	84.9198
579.464	94.485
583.866	112.124
588.266	118.5
592.662	137.193
597.056	133.73
601.448	138.492
605.836	137.103
610.223	129.626
614.606	132.031
618.986	200.621
623.364	192.426
627.741	206.641
632.114	146.278
636.484	120.094
640.852	129.046
645.217	171.343
649.578	169.38
653.938	127.498
658.295	85.5357
662.649	93.9536
667.002	82.3678
671.35	72.0662
675.698	99.8807
680.041	126.507
684.382	114.013
688.721	98.7425
693.057	122.179
697.39	84.5171
701.721	148.319
706.05	252.587
710.376	283.948
714.698	284.855
719.019	236.863
723.337	138.583
727.652	103.96
731.964	83.4504
736.275	56.5215
740.582	58.7883
744.887	38.0144
749.189	31.3922
753.489	9.92041
757.786	35.3333
762.081	20.8561
766.373	40.3423
770.662	56.9229
774.949	57.4952
779.233	75.6237
783.515	67.4364
787.794	85.6801
792.071	113.708
796.345	99.9585
800.616	74.8402
804.885	26.3588
809.152	23.4166
813.416	51.5266
817.677	60.5713
821.935	78.2241
826.191	56.7939
830.445	25.1642
834.696	55.8188
838.945	46.6741
843.191	13.1975
847.434	2.526
851.674	14.8608
855.913	10.347
860.148	28.9919
864.382	37.8075
868.613	53.5098
872.841	62.8737
877.067	67.2162
881.29	32.757
885.511	-0.75708
889.729	-0.0593262
893.945	5.80884
898.158	10.8169
902.368	-0.302979
906.576	-14.4733
910.782	19.5563
914.985	-0.805908
919.186	44.8008
923.384	47.3827
927.579	47.4476
931.772	10.2699
935.964	10.2206
940.151	15.397
944.336	43.7224
948.52	19.0797
952.701	10.7047
956.879	1.7467
961.054	33.0056
965.228	29.3218
969.399	76.4867
973.566	76.7223
977.732	118.151
981.896	81.2958
986.056	148.55
990.215	247.373
994.37	366.346
998.524	578.213
1002.67	787.335
1006.82	954.927
1010.97	864.973
1015.11	662.647
1019.25	385.033
1023.39	175.669
1027.53	131.29
1031.66	166.38
1035.79	177.644
1039.92	120.447
1044.05	105.038
1048.17	81.7783
1052.29	69.0125
1056.41	69.0851
1060.53	52.8633
1064.64	84.4778
1068.76	90.3143
1072.87	55.7448
1076.97	102.333
1081.08	154.552
1085.18	149.869
1089.28	144.284
1093.38	97.4585
1097.47	103.568
1101.56	81.9243
1105.65	75.2305
1109.74	104.404
1113.83	97.6625
1117.91	92.2651
1121.99	94.9888
1126.07	110.717
1130.14	94.0155
1134.22	149.343
1138.29	167.688
1142.36	182.348
1146.42	160.743
1150.48	121.881
