401.171	0.010376
405.682	20.4039
410.189	68.3297
414.695	89.6176
419.197	76.4315
423.696	62.7411
428.193	70.5132
432.687	47.2061
437.178	72.4644
441.667	89.6115
446.152	89.7537
450.636	82.367
455.116	103.201
459.593	137.779
464.068	135.842
468.54	112.724
473.009	96.3783
477.476	81.8989
481.94	100.053
486.402	99.6066
490.86	92.5933
495.315	105.146
499.768	102.944
504.22	103.914
508.667	104.202
513.112	79.571
517.553	106.358
521.993	130.261
526.43	106.537
530.865	123.095
535.296	91.3995
539.725	99.1058
544.151	106.592
548.575	111.707
552.995	93.5611
557.414	106.082
561.829	113.512
566.242	91.4452
570.652	121.082
575.059	104.344
579.464	119.642
583.866	140.186
588.266	129.189
592.662	160.242
597.056	156.319
601.448	147.68
605.836	162.488
610.223	166.854
614.606	176.143
618.986	245.203
623.364	248.313
627.741	203.913
632.114	180.226
636.484	147.845
640.852	177.642
645.217	196.673
649.578	185.731
653.938	168.134
658.295	115.544
662.649	91.8599
667.002	106.077
671.35	119.38
675.698	123.198
680.041	155.43
684.382	124.302
688.721	117.578
693.057	120.958
697.39	156.99
701.721	199.772
706.05	274.283
710.376	297.633
714.698	321.796
719.019	251.468
723.337	179.479
727.652	126.41
731.964	96.9642
736.275	104.529
740.582	80.4781
744.887	57.6108
749.189	55.2652
753.489	76.1426
757.786	76.8175
762.081	65.468
766.373	84.2295
770.662	72.943
774.949	99.4149
779.233	102.513
783.515	113.882
787.794	140.141
792.071	131.509
796.345	144.019
800.616	103.813
804.885	89.6041
809.152	96.0107
813.416	77.389
817.677	69.1
821.935	88.277
826.191	81.6816
830.445	87.2156
834.696	85.9779
838.945	75.4902
843.191	57.3014
847.434	50.6838
851.674	30.769
855.913	44.8307
860.148	82.2463
864.382	77.0906
868.613	116.184
872.841	107.588
877.067	80.0216
881.29	65.5511
885.511	31.2113
889.729	-0.0565186
893.945	21.1167
898.158	11.1239
902.368	12.0028
906.576	11.3776
910.782	20.7427
914.985	25.9991
919.186	48.609
923.384	65.4742
927.579	38.9918
931.772	24.6366
935.964	6.15405
940.151	22.7743
944.336	60.1626
948.52	34.5187
952.701	40.5098
956.879	25.6661
961.054	39.1766
965.228	58.7711
969.399	88.2504
973.566	108.866
977.732	115.911
981.896	99.3308
986.056	136.568
990.215	249.478
994.37	424.409
998.524	569.065
1002.67	793.388
1006.82	920.5
1010.97	868.078
1015.11	664.768
1019.25	364.48
1023.39	171.794
1027.53	151.287
1031.66	164.27
1035.79	153.432
1039.92	117.346
1044.05	127.02
1048.17	97.9954
1052.29	72.0768
1056.41	97.1747
1060.53	98.2056
1064.64	94.8407
1068.76	102.106
1072.87	92.0336
1076.97	95.2581
1081.08	137.333
1085.18	165.428
1089.28	152.129
1093.38	152.828
1097.47	105.07
1101.56	103.403
1105.65	102.075
1109.74	90.3024
1113.83	99.937
1117.91	100.469
1121.99	117.658
1126.07	120.868
1130.14	136.782
1134.22	102.015
1138.29	186.18
1142.36	184.483
1146.42	184.024
1150.48	141.084
1154.54	127.864
1158.6	146.171
1162.66	151.191
1166.71	167.501
1170.77	152.053
1174.82	115.975
1178.86	117.597
1182.91	184.05
1186.95	142.809
1190.99	213.873
1195.03	263.111
1199.06	387.898
1203.09	412.539
1207.12	389.436
1211.15	231.031
1215.18	129.316
1219.2	100.453
1223.22	119.389
