405.11	3.31519
411.745	-2.27026
418.377	17.8112
425.003	20.5189
431.624	30.4968
438.24	35.2687
444.852	39.7568
451.458	62.2084
458.06	76.6091
464.657	85.6185
471.248	81.5968
477.835	74.7443
484.416	82.0131
490.993	104.171
497.566	90.6412
504.133	110.738
510.695	98.4384
517.25	99.9506
523.802	90.7047
530.35	71.1049
536.892	46.8586
543.43	51.9906
549.962	42.0453
556.489	35.4462
563.011	36.7085
569.529	39.5966
576.042	33.899
582.551	33.3223
589.055	29.7372
595.552	28.5425
602.046	24.7998
608.534	35.1466
615.017	15.993
621.496	22.873
627.97	32.6145
634.44	14.3561
640.904	24.5996
647.365	27.8168
653.818	32.6965
660.269	9.99744
666.714	7.08826
673.153	-11.1733
679.589	0.435913
686.019	1.48181
692.445	4.20288
698.867	7.04407
705.284	-6.57275
711.694	34.9324
718.102	28.0809
724.504	31.7574
730.901	38.0839
737.293	33.7667
743.681	40.9659
750.064	42.0616
756.443	30.2596
762.817	34.6938
769.185	55.6566
775.55	42.8716
781.909	34.6311
788.263	46.9568
794.613	55.2294
800.958	46.8724
807.299	52.8544
813.635	54.8191
819.967	57.5958
826.293	48.0104
832.616	41.8942
838.932	44.6831
845.244	43.5706
851.552	37.45
857.855	51.9432
864.154	53.8098
870.449	69.9938
876.737	64.7418
883.022	51.6045
889.301	56.7147
895.576	46.8408
901.847	47.6145
908.113	44.0178
914.374	30.2731
920.631	71.5164
926.884	75.729
933.131	75.231
939.375	69.5176
945.613	76.1494
951.846	77.8502
958.075	71.495
964.3	69.1263
970.521	64.363
976.737	77.964
982.946	76.6991
989.154	80.3988
995.355	76.5662
1001.55	74.9252
1007.74	100.435
1013.93	96.9996
1020.12	106.326
1026.3	97.1685
1032.47	113.333
1038.64	118.939
1044.81	140.979
1050.97	132.116
1057.12	121.86
1063.28	132.166
1069.42	131.8
1075.57	130.435
1081.7	122.963
1087.84	124.682
1093.97	150.213
1100.09	127.388
1106.21	121.626
1109.38	121.281
1115.5	140.813
1121.62	123.676
1127.73	122.067
1133.83	136.062
1139.93	117.942
1146.03	117.556
1152.12	112.849
1158.21	108.99
1164.29	96.6561
1170.37	86.886
1176.45	96.3427
1182.52	75.973
1188.58	76.1143
1194.65	85.7903
1200.7	74.5006
1206.76	61.9003
1212.8	60.3503
1218.85	56.8007
1224.89	56.8102
1230.92	45.9431
1236.95	47.2349
1242.98	45.0077
1249	50.1637
1255.02	37.0625
1261.03	14.2192
1267.04	22.4597
1273.05	30.5286
1279.05	30.4425
1285.05	43.3201
1291.04	37.1503
1297.03	55.4015
1303.01	54.6049
1308.99	54.228
1314.96	51.6649
1320.93	65.1226
1326.9	51.8612
1332.86	56.9672
1338.82	51.4718
1344.77	41.3801
1350.72	33.5154
1356.67	25.9996
1362.61	41.7954
1368.54	29.649
1374.47	22.3992
1380.4	25.791
1386.32	18.2554
1392.24	2.50012
1398.16	14.5656
1404.07	-10.181
1409.98	-3.38599
1415.88	4.38855
1421.78	27.0916
1427.67	27.2161
1433.56	43.907
1439.45	84.8651
1445.33	105.324
1451.2	124.872
1457.08	139.565
1462.95	129.848
1468.81	110.63
1474.67	88.9017
1480.53	62.8302
1486.38	47.6827
1492.23	34.2844
1498.07	18.7509
1503.91	8.89441
1509.74	19.8937
1515.57	13.1143
1521.4	15.4209
1527.23	-3.57263
1533.04	5.86731
1538.86	6.94446
1544.67	7.27417
1550.47	13.2421
1556.28	15.6599
1562.07	22.9882
1567.87	16.2977
1573.66	16.0662
1579.44	0.743896
1585.23	17.1874
1591	26.6532
1596.77	4.3031
1602.55	27.7489
