Time = 2e-05 ns
0 0 4.81373e-05 1.12706e-14 -3.62757e-06 3.07695e-07
0 0.496124 4.81366e-05 -2.60259e-14 -3.62592e-06 9.44378e-07
0 0.992248 4.81344e-05 1.18594e-14 -3.65954e-06 1.64675e-06
0 1.48837 4.81304e-05 -5.89452e-15 -3.70955e-06 2.49678e-06
0 1.9845 4.81239e-05 1.26888e-14 -3.79499e-06 3.47948e-06
0 2.48062 4.81143e-05 -1.18544e-14 -3.89607e-06 4.69772e-06
0 2.97674 4.81005e-05 -1.07768e-14 -3.99257e-06 6.15702e-06
0 3.47287 4.80814e-05 -5.6703e-14 -4.12345e-06 7.9824e-06
0 3.96899 4.80553e-05 7.39128e-15 -4.28814e-06 1.01203e-05
0 4.46512 4.80208e-05 1.02712e-13 -4.46683e-06 1.26128e-05
0 4.96124 4.79763e-05 -6.55308e-14 -4.63818e-06 1.54034e-05
0 5.45736 4.79205e-05 -2.31473e-14 -4.83956e-06 1.85337e-05
0 5.95349 4.78259e-05 1.8812e-14 -4.97225e-06 2.23213e-05
0 6.44961 4.77415e-05 6.3456e-15 -5.11326e-06 2.67388e-05
0 6.94574 4.76384e-05 -2.40234e-16 -5.2795e-06 3.16768e-05
0 7.44186 4.75143e-05 -5.99022e-16 -5.4703e-06 3.71419e-05
0 7.93798 4.73669e-05 -4.94963e-14 -5.66265e-06 4.31208e-05
0 8.43411 4.7194e-05 1.09001e-13 -5.85364e-06 4.96188e-05
0 8.93023 4.69934e-05 -1.10366e-14 -6.03976e-06 5.66201e-05
0 9.42636 4.6763e-05 -8.18463e-14 -6.17892e-06 6.41061e-05
0 9.92248 4.65007e-05 -6.63963e-14 -6.30616e-06 7.20393e-05
0 10.4186 4.62049e-05 -5.34915e-14 -6.39884e-06 8.03768e-05
0 10.9147 4.58739e-05 -2.95946e-14 -6.4505e-06 8.90571e-05
0 11.4109 4.55064e-05 -3.9717e-14 -6.45877e-06 9.80118e-05
0 11.907 4.51014e-05 -4.0647e-14 -6.43714e-06 0.000107177
0 12.4031 4.46339e-05 -2.26048e-14 -6.34521e-06 0.000116424
0 12.8992 4.41523e-05 -6.29954e-14 -6.21545e-06 0.000125688
0 13.3953 4.36325e-05 -1.28515e-13 -6.00557e-06 0.000134858
0 13.8915 4.30751e-05 1.65694e-13 -5.73048e-06 0.000143816
0 14.3876 4.24812e-05 1.22508e-13 -5.41191e-06 0.000152433
0 14.8837 4.18524e-05 6.7508e-14 -5.02447e-06 0.000160603
0 15.3798 4.11683e-05 -1.29309e-13 -4.55836e-06 0.000168197
0 15.876 4.04761e-05 -1.11039e-13 -4.0621e-06 0.000175138
0 16.3721 3.97562e-05 -2.85377e-13 -3.50606e-06 0.000181258
0 16.8682 3.9012e-05 3.94857e-13 -2.88565e-06 0.000186569
0 17.3643 3.8226e-05 -3.91569e-13 -2.26208e-06 0.000190869
0 17.8605 3.74437e-05 2.13088e-13 -1.59451e-06 0.000194237
0 18.3566 3.6648e-05 -1.96732e-13 -9.31241e-07 0.000196529
0 18.8527 3.58432e-05 -2.44533e-14 -2.4156e-07 0.00019774
0 19.3488 3.50143e-05 -8.12954e-13 4.18738e-07 0.00019791
0 19.845 3.42033e-05 -5.46094e-13 1.04356e-06 0.000197029
0 20.3411 3.33951e-05 -5.25588e-13 1.6698e-06 0.000195174
0 20.8372 3.25933e-05 9.49026e-13 2.24496e-06 0.00019235
0 21.3333 3.17844e-05 4.20671e-12 2.78067e-06 0.000188618
0 21.8295 3.10062e-05 -5.67477e-14 3.24112e-06 0.000184029
0 22.3256 3.02449e-05 -2.56063e-12 3.68645e-06 0.000178669
0 22.8217 2.95034e-05 -7.32476e-13 4.09461e-06 0.000172574
0 23.3178 2.87688e-05 1.66435e-12 4.46081e-06 0.000165847
0 23.814 2.80749e-05 3.98442e-15 4.73243e-06 0.000158509
0 24.3101 2.74087e-05 -4.14306e-12 5.00668e-06 0.000150647
0 24.8062 2.67725e-05 -1.11236e-12 5.24752e-06 0.000142282
0 25.3023 2.61687e-05 1.31016e-12 5.45403e-06 0.00013355
